time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-12-06 15:43:58.8590,0.474,0.069,-0.594,-3.71,-10.21,3.71,0.32,0.66,8.8
2022-12-06 15:43:58.8680,0.235,0.078,-0.871,-2.74,-10.44,6.29,0.88,2.15,8.37
2022-12-06 15:43:58.8790,-0.113,0.076,-1.045,-0.8,-10.6,8.99,1.53,3.88,7.65
2022-12-06 15:43:58.8890,-0.419,-0.01,-0.801,2.01,-10.37,9.65,2.05,4.92,6.8
2022-12-06 15:43:58.8990,-0.395,-0.294,0.027,3.4,-8.95,5.23,2.11,4.93,5.66
2022-12-06 15:43:58.9090,0.003,-0.975,0.937,1.12,-4.84,-3.99,1.4,4.32,3.85
2022-12-06 15:43:58.9190,0.784,-2.329,1.405,-4.51,4.07,-11.46,0.4,2.37,1.53
2022-12-06 15:43:58.9290,2.248,-3.486,1.384,-14.17,19.05,-14.24,0.4,2.37,1.53
2022-12-06 15:43:58.9400,4.288,-2.462,0.729,-32.23,23.78,-12.05,-0.86,-1.4,1.72
2022-12-06 15:43:58.9510,4.878,-0.352,-0.311,-49.39,6.45,-3.19,0.15,-1.1,2.34
2022-12-06 15:43:58.9590,3.162,0.283,-0.429,-46.18,-10.5,4.85,0.83,-1.58,1.17
2022-12-06 15:43:58.9690,1.472,-0.263,0.219,-26.37,-10.66,2.29,0.41,-2.41,-1.15
2022-12-06 15:43:58.9790,1.053,-0.609,0.754,-14.27,-4.89,-4.56,-0.32,-2.53,-2.96
2022-12-06 15:43:58.9890,1.754,-0.38,0.415,-14.43,-3.8,-7.04,-0.47,-2.2,-3.21
2022-12-06 15:43:58.9990,2.483,-0.14,-0.212,-23.19,-7.15,-1.08,-0.58,-1.98,-2.42
2022-12-06 15:43:59.0090,1.79,-0.596,-0.201,-25.44,-7.58,2.81,0.57,-1.42,-2.37
2022-12-06 15:43:59.0190,0.579,-2.144,0.163,-14.56,-0.02,1.46,1.53,1.57,-1.51
2022-12-06 15:43:59.0290,-0.03,-6.057,1.579,-5.04,23.52,-4.68,-0.51,-1.98,0.0
2022-12-06 15:43:59.0380,-2.694,-6.437,3.31,5.69,60.47,-23.03,-3.24,-3.72,-3.34
2022-12-06 15:43:59.0480,-3.944,-1.272,2.443,34.61,36.01,-32.17,-3.6,-3.71,-6.65
2022-12-06 15:43:59.0550,-1.778,1.525,-0.047,32.3,-12.23,-15.77,-2.89,-0.68,-7.6
2022-12-06 15:43:59.0680,0.712,1.798,-1.53,7.28,-27.02,8.35,-2.01,0.86,-6.47
2022-12-06 15:43:59.0800,1.903,1.423,-1.143,-12.18,-26.59,14.1,-0.93,1.74,-4.5
2022-12-06 15:43:59.0890,1.904,0.499,-0.211,-19.1,-21.0,7.43,-1.15,1.94,-3.12
2022-12-06 15:43:59.0990,1.165,-0.416,0.041,-14.36,-10.59,-1.34,-1.21,1.63,-2.73
