time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-12-06 15:43:58.7890,1.31416606015705,-0.4511172737217527,0.04005123625707919,-6.565692648083231,-2.3169988949352525,0.3271857299686555,-0.1370711298787307,0.423967144475074,6.860918137394102
2022-12-06 15:43:58.8000,1.1222188222396938,-0.35354200917666523,-0.039235807047673946,-5.505794154446256,-3.7462352562443155,0.7930991116870537,-0.07502920298401235,0.5160472026750141,7.252557227087086
2022-12-06 15:43:58.8100,0.9437832504857171,-0.2670057534916108,-0.11377780108956939,-4.536071819825769,-5.064100707170584,1.22925480924514,-0.005669159372791123,0.6299487801314491,7.611869744790444
2022-12-06 15:43:58.8200,0.7863620669857709,-0.19880157897880443,-0.17937166934058668,-3.7156727771726565,-6.196553530534139,1.620477733640157,0.07731567269526518,0.7802165319443842,7.903380871123784
2022-12-06 15:43:58.8290,0.6582893857442604,-0.15523618952143986,-0.231771120864223,-3.1154146875613944,-7.076125048452006,1.9451362773716243,0.1771130806279886,0.9724067912775664,8.095123655897098
2022-12-06 15:43:58.8400,0.5682209502352438,-0.14112366838574888,-0.2668366940754262,-2.8136568005583302,-7.646936901258449,2.174920157192885,0.29302600660399186,1.2012789344043324,8.160822905998689
2022-12-06 15:43:58.8490,0.5243165647646324,-0.15931428834339048,-0.28093217403136905,-2.8892871678409033,-7.869781317262392,2.277580019755643,0.42033880802376666,1.4505814295478157,8.081737705868832
2022-12-06 15:43:58.8590,0.5331491025353391,-0.21031054596840432,-0.27150694719895885,-3.412047975300855,-7.726763336116993,2.222335848947726,0.5508714962579452,1.6946506747699779,7.848001903942976
2022-12-06 15:43:58.8680,0.5984177150754393,-0.2920331709464833,-0.23773640283613742,-4.4307590624387405,-7.224862728762363,1.9869502115101272,0.6741627347594448,1.9018001598123886,7.4592955655092705
2022-12-06 15:43:58.8790,0.7195980406456269,-0.39980638901123233,-0.18103649148422113,-5.960373970693426,-6.397700110338892,1.5648860897265995,0.7791003624557246,2.0391451405011374,6.924710729944411
2022-12-06 15:43:58.8890,0.8907424902664821,-0.526638367394355,-0.10522832763071166,-7.969367983426579,-5.30475160161267,0.9704759662648067,0.8556951053462647,2.0781127744227796,6.261748546972605
2022-12-06 15:43:58.8990,1.0997393234628745,-0.6638747828194004,-0.016151175704377473,-10.369793969196447,-4.027221185430761,0.23979440990279288,0.8965971112247877,1.9995652751429207,5.494486108245876
2022-12-06 15:43:58.9090,1.3283970282065285,-0.8022747294950936,0.0793261132417272,-13.013205967844067,-2.659861270578381,-0.5744401969590605,0.8979515670282744,1.7974184117859775,4.651064438471266
2022-12-06 15:43:58.9190,1.553666352255333,-0.9334510588012125,0.17467211030932323,-15.695886660709954,-1.2985678278370603,-1.4135930435255928,0.8593559646990758,1.4799728042794487,3.760805416546716
2022-12-06 15:43:58.9290,1.7501078741070022,-1.0513892258054958,0.2649654874221859,-18.175770114865536,-0.02506648016428183,-2.2262922556606757,0.7830077693768175,1.068766634550303,2.851487754324748
2022-12-06 15:43:58.9400,1.8933664607749845,-1.1534739222010302,0.3475628873243689,-20.200952185909053,1.1073656283919682,-2.9789908418279647,0.6724505220694924,0.5953372855505085,1.9474312592035194
2022-12-06 15:43:58.9510,1.963974112171461,-1.2403909821907797,0.42189262125248467,-21.545910574095192,2.0808121916304025,-3.6594611510408375,0.5314541707283873,0.09668199090576628,1.0687653139004707
2022-12-06 15:43:58.9590,1.950464832365701,-1.3147191715548787,0.4885153940862578,-22.04732769890889,2.9070497740441317,-4.271913223654556,0.3634500262668855,-0.38958366837267905,0.2316347101678305
2022-12-06 15:43:58.9690,1.8509106003680709,-1.3787767501202859,0.5479351908995292,-21.629393018487455,3.610191251937314,-4.826486500774077,0.17161819546943546,-0.8294484709811765,-0.5513663015070972
2022-12-06 15:43:58.9790,1.6726940708335445,-1.4326830543846993,0.5996717989171418,-20.311953919330545,4.2053595220560585,-5.328291492876547,-0.04062679608738738,-1.195562612003283,-1.2710859178123899
2022-12-06 15:43:58.9890,1.4311173990109838,-1.4733319893684644,0.6418096107060037,-18.202887320212906,4.68248537817579,-5.770131625996145,-0.2690829751694532,-1.4689549090580036,-1.9219395131067059
2022-12-06 15:43:58.9990,1.1476250817009506,-1.4944795912933277,0.6709298122375034,-15.482099317421579,5.000162674500832,-6.129674545048419,-0.5082469919521648,-1.6394336663798135,-2.5016637495269034
2022-12-06 15:43:59.0090,0.8479336088461205,-1.4879224703232885,0.6823214877044514,-12.383541767949502,5.0903144751541705,-6.369745022798539,-0.7507730801560156,-1.7048594570188058,-3.0102174942114415
2022-12-06 15:43:59.0190,0.5598169382097883,-1.4457415746684636,0.6705741774351721,-9.175873940812258,4.873408681693414,-6.4414068453440665,-0.9869802157364977,-1.6697000976393257,-3.4479448282672474
2022-12-06 15:43:59.0290,0.3102390642196782,-1.3633990854441476,0.6307357475565042,-6.138497153856268,4.283765117081587,-6.291470929666156,-1.2048284644999805,-1.543521064995337,-3.813684775499306
2022-12-06 15:43:59.0380,0.12192428656504065,-1.2428623010192001,0.55996422116667,-3.5310694598535832,3.301121230942137,-5.875742082676415,-1.3909045177978525,-1.3400831202920773,-4.103786002905721
2022-12-06 15:43:59.0480,0.009976468123459346,-1.0942576341055041,0.4591199006960127,-1.559262752942193,1.9775206504195642,-5.175722992721081,-1.53246142582969,-1.077116098066193,-4.31281086968079
2022-12-06 15:43:59.0550,-0.020440098491158395,-0.9347753218884063,0.3334428085945029,-0.3443580681256982,0.4441185575550458,-4.211845924128446,-1.6197439369840894,-0.7759322196234205,-4.435873896744986
2022-12-06 15:43:59.0680,0.02562500612137353,-0.785002438937166,0.19179280812669477,0.09293378654806532,-1.1104030374739096,-3.045256440553645,-1.6475382040186202,-0.4599024873952248,-4.4714334194284815
2022-12-06 15:43:59.0800,0.1349043469926694,-0.6643743387031211,0.04480229888624386,-0.17319146878515576,-2.4816109141042437,-1.765882724439776,-1.6154121201091036,-0.151725671189539,-4.422978255936266
2022-12-06 15:43:59.0890,0.2893164232351625,-0.5876210436762039,-0.09707417401748329,-0.9993359940245957,-3.492176853228874,-0.4731901823758653,-1.5268859011584326,0.12960787173117166,-4.298832580823856
2022-12-06 15:43:59.0990,0.46940529965272254,-0.5631122867090702,-0.22482007973023507,-2.207425272554583,-4.020207747699948,0.7405580670633264,-1.3881632342522607,0.37106059288153376,-4.110486464078516
2022-12-06 15:43:59.1090,0.6568365576081219,-0.5929688662056585,-0.33132549295685537,-3.6153003687940086,-4.008407877846772,1.7991955050615,-1.206952272131384,0.5663630494953308,-3.8705177875050696
2022-12-06 15:43:59.1190,0.8357396293116467,-0.6742835217465122,-0.41141951386967457,-5.056627112866322,-3.457935725945431,2.644963292035797,-0.9915944509340701,0.7153710446709748,-3.5910524240970094
2022-12-06 15:43:59.1300,0.993203919234893,-0.8007153368160279,-0.46179444427302974,-6.390449510869283,-2.41410655073639,3.238060491354457,-0.7505043087884564,0.8224054341308381,-3.283145201349331
2022-12-06 15:43:59.1400,1.1193172585912454,-0.9638830042491434,-0.4809468463797924,-7.5040786196493245,-0.9507697242944876,3.555856879609272,-0.4918657817828276,0.8942364033912323,-2.9569055772368347
2022-12-06 15:43:59.1490,1.2069779401258642,-1.1542454184114987,-0.46915694639314515,-8.312596402305791,0.8418892519233498,3.592429148494832,-0.22352321086557458,0.9383114611291248,-2.621922638188241
2022-12-06 15:43:59.1590,1.251563711624417,-1.3614514066585746,-0.428497851683409,-8.756558719279855,2.8641284980723873,3.3584843762830583,0.04700158332515064,0.9615855607249824,-2.2876172444898026
2022-12-06 15:43:59.1680,1.2505004523344243,-1.5743852125203728,-0.3628190659154184,-8.798432275251395,5.008826892073141,2.8814542389742197,0.3124273477160126,0.9700504459313738,-1.963405374940204
2022-12-06 15:43:59.1790,1.2028194606355147,-1.7812307176610638,-0.2775988138592318,-8.418284246765069,7.161828918169584,2.205010199040651,0.5656119028790207,0.9688279156937762,-1.658751054022331
2022-12-06 15:43:59.1890,1.1088528279663903,-1.969807085333041,-0.17958270514131036,-7.609830587005821,9.203521764639637,1.3869346993972382,0.7994780387078141,0.9625008345863123,-1.3832005338700242
2022-12-06 15:43:59.1990,0.9701953336300274,-2.128278367469139,-0.0762315510089058,-6.378344380516722,11.013604865193054,0.49486152325481625,1.0070251071556127,0.9552973579890605,-1.146381236238823
2022-12-06 15:43:59.2090,0.7899282334902403,-2.2461938199631035,0.024926994048074094,-4.7413206571192115,12.479489923110748,-0.39953753053930946,1.181466002798999,0.9508734846258203,-0.9578426418402841
2022-12-06 15:43:59.2200,0.5729371394232637,-2.315691010530906,0.11696616032990992,-2.731270789582518,13.507423461262672,-1.2269901586151846,1.3164850012588136,0.9516828135350995,-0.8266137040109018
